Symbol,Name,LastPrice,MarketCap,IPOyear,Sector,Industry
SRTS,"Sensus Healthcare, Inc.",1.5,88056332.98,2016,Health Care,Medical/Dental Instruments
SRTSW,"Sensus Healthcare, Inc.",9.71,0,2016,Health Care,Medical/Dental Instruments
STNL,Sentinel Energy Services Inc.,10.02,98489112.6,2017,Finance,Business Services
STNLU,Sentinel Energy Services Inc.,1.05,0,2017,Finance,Business Services
STNLW,Sentinel Energy Services Inc.,2.105,0,2017,Finance,Business Services
SQBG,"Sequential Brands Group, Inc.",8.46,133824888.7,n/a,Consumer Non-Durables,Apparel
MCRB,"Seres Therapeutics, Inc.",4.19,343921571.3,2015,Health Care,Major Pharmaceuticals
SREV,"ServiceSource International, Inc.",44.39,381160604.4,2011,Miscellaneous,Business Services
SFBS,"ServisFirst Bancshares, Inc.",2.52,2359202832,2014,Finance,Major Banks
SESN,"Sesen Bio, Inc.",2.1525,186342982.6,2014,Health Care,Major Pharmaceuticals
SSC,"Seven Stars Cloud Group, Inc.",8,156567589.3,n/a,Consumer Services,Television Services
SVBI,Severn Bancorp Inc,5.006,101509008,n/a,Finance,Major Banks
SGBX,"SG Blocks, Inc.",1.23,21325765.25,2017,Consumer Services,RETAIL: Building Materials
SGOC,"SGOCO Group, Ltd",3.5,23929625.4,2010,Technology,Radio And Television Broadcasting And Communications Equipment
SEII,Sharing Economy International Inc.,3.63,17095137.5,n/a,Technology,Industrial Machinery/Components
SMED,Sharps Compliance Corp.,8.01,58377736.23,n/a,Basic Industries,Environmental Services
SHSP,"SharpSpring, Inc.",32.6,67658387.4,n/a,Technology,Computer Software: Prepackaged Software
SHEN,Shenandoah Telecommunications Co,2.55,1614976942,n/a,Public Utilities,Telecommunications Equipment
PIXY,"ShiftPixy, Inc.",9.73,73441723.8,2017,Technology,Diversified Commercial Services
SHLO,"Shiloh Industries, Inc.",1.73,227138686.5,1993,Capital Goods,Industrial Specialties
TYHT,"Shineco, Inc.",161.78,36734944.56,2016,Consumer Non-Durables,Farming/Seeds/Milling
SHPG,Shire plc,33.94,11335373901,n/a,Health Care,Major Pharmaceuticals
SCVL,"Shoe Carnival, Inc.",19.13,545706360.3,1993,Consumer Services,Clothing/Shoe/Accessory Stores
SHBI,Shore Bancshares Inc,36.37,243853591.7,n/a,Finance,Major Banks
SSTI,"ShotSpotter, Inc.",96.16,386440851.7,2017,Technology,Computer Software: Prepackaged Software
SFLY,"Shutterfly, Inc.",14.9,3188713295,2006,Miscellaneous,Other Consumer Services
SIFI,"SI Financial Group, Inc.",7.61,182491236.6,n/a,Finance,Savings Institutions
SIEB,Siebert Financial Corp.,15.25,206666200.7,n/a,Finance,Investment Bankers/Brokers/Service
SNNA,"Sienna Biopharmaceuticals, Inc.",20.19,316169084.8,2017,Health Care,Major Pharmaceuticals
SIEN,"Sientra, Inc.",29.63,569033163.1,2014,Health Care,Industrial Specialties
BSRR,Sierra Bancorp,3.06,452008613,n/a,Finance,Major Banks
SRRA,"Sierra Oncology, Inc.",16.5,227393131.9,2015,Health Care,Major Pharmaceuticals
SWIR,"Sierra Wireless, Inc.",1.98,593672194.5,n/a,Technology,Radio And Television Broadcasting And Communications Equipment
SIFY,Sify Technologies Limited,7.17,49987347.3,n/a,Technology,"Computer Software: Programming, Data Processing"
SIGA,SIGA Technologies Inc.,6.2,566803105.3,n/a,Health Care,Major Pharmaceuticals
SIGM,"Sigma Designs, Inc.",1.35,245367046,1986,Technology,Semiconductors
SGLB,"Sigma Labs, Inc.",0.385,6991554.15,n/a,Consumer Durables,Miscellaneous manufacturing industries
SGLBW,"Sigma Labs, Inc.",7.18,0,n/a,Consumer Durables,Miscellaneous manufacturing industries
SGMA,"SigmaTron International, Inc.",131.9,30265552.44,1994,Technology,Electrical Products
SBNY,Signature Bank,99,7300562778,2004,Finance,Major Banks
SBNYW,Signature Bank,27.5,0,n/a,Finance,Major Banks
SLGN,Silgan Holdings Inc.,39.4,3041485260,1997,Consumer Durables,Containers/Packaging
SILC,Silicom Ltd,108,297451521.4,n/a,Technology,Computer Communications Equipment
SLAB,"Silicon Laboratories, Inc.",48.63,4668955452,2000,Technology,Semiconductors
SIMO,Silicon Motion Technology Corporation,16.5,1736719251,2005,Technology,Semiconductors
SAMG,Silvercrest Asset Management Group Inc.,4.15,217823743.5,2013,Finance,Investment Managers
SSNT,"SilverSun Technologies, Inc.",32.8,18682283.25,n/a,Miscellaneous,Business Services
SFNC,Simmons First National Corporation,19.75,3025573778,n/a,Finance,Major Banks
SLP,"Simulations Plus, Inc.",93.21,342188776.5,n/a,Technology,EDP Services
SINA,Sina Corporation,29.1,6661762322,n/a,Technology,Computer Software: Prepackaged Software
SBGI,"Sinclair Broadcast Group, Inc.",1.2815,2974927745,1995,Consumer Services,Broadcasting
SINO,"Sino-Global Shipping America, Ltd.",8.43,15936138.1,n/a,Transportation,Oil Refining/Marketing
SVA,"Sinovac Biotech, Ltd.",7.18,482886088.2,n/a,Health Care,Major Pharmaceuticals
SIRI,Sirius XM Holdings Inc.,3.79,32157382660,n/a,Consumer Services,Broadcasting
SITO,"SITO Mobile, Ltd.",1.18,95204345.2,n/a,Miscellaneous,Business Services
SKYS,"Sky Solar Holdings, Ltd.",56.05,16920342.14,2014,Public Utilities,Electric Utilities: Central
SKYW,"SkyWest, Inc.",102.49,2917165409,1986,Transportation,Air Freight/Delivery Services
SWKS,"Skyworks Solutions, Inc.",29.7,18660831596,n/a,Technology,Semiconductors
SNBR,Sleep Number Corporation,11.93,1097207100,n/a,Consumer Durables,Home Furnishings
SLM,SLM Corporation,70.91,5192188892,n/a,Finance,Finance: Consumer Services
SLMBP,SLM Corporation,45.5,283640000,n/a,Finance,Finance: Consumer Services
SGH,"SMART Global Holdings, Inc.",5.92,1005829143,2017,Technology,Semiconductors
SND,"Smart Sand, Inc.",25,244965053.4,2016,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
SMBK,"SmartFinancial, Inc.",2.45,317387775,n/a,Finance,Major Banks
SMSI,"Smith Micro Software, Inc.",3.08,52447559.15,1995,Technology,Computer Software: Prepackaged Software
SMTX,SMTC Corporation,4.0899,52924496.24,2000,Technology,Electrical Products
SRAX,"Social Reality, Inc.",2.41,41769077.15,n/a,Technology,Advertising
SCKT,"Socket Mobile, Inc.",89.55,14168341.8,n/a,Technology,Computer Manufacturing
SODA,SodaStream International Ltd.,39.99,2025623418,2010,Consumer Durables,Consumer Electronics/Appliances
SOHU,Sohu.com Limited ,21.38,1555646511,n/a,Technology,EDP Services
SLRC,Solar Capital Ltd.,16.66,903536459.9,2010,n/a,n/a
SUNS,Solar Senior Capital Ltd.,53.45,267234480.1,n/a,n/a,n/a
SEDG,"SolarEdge Technologies, Inc.",2.015,2405825015,2015,Technology,Semiconductors
SLNO,"Soleno Therapeutics, Inc.",0.18,39833275.63,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SLNOW,"Soleno Therapeutics, Inc.",8.64,0,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SLGL,Sol-Gel Technologies Ltd.,23.7,163727723.5,2018,Health Care,Major Pharmaceuticals
SLDB,Solid Biosciences Inc.,1.55,840448428.3,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SNGX,"Soligenix, Inc.",0.517,13563741.55,n/a,Health Care,Major Pharmaceuticals
SNGXW,"Soligenix, Inc.",30.98,0,n/a,Health Care,Major Pharmaceuticals
SONC,Sonic Corp.,2.2202,1151058585,1991,Consumer Services,Restaurants
SOFO,"Sonic Foundry, Inc.",3.855,10421405.66,n/a,Technology,Radio And Television Broadcasting And Communications Equipment
SNOA,"Sonoma Pharmaceuticals, Inc.",0.35,23792042.28,n/a,Health Care,Major Pharmaceuticals
SNOAW,"Sonoma Pharmaceuticals, Inc.",3.75,0,n/a,Health Care,Major Pharmaceuticals
SPHS,"Sophiris Bio, Inc.",4.84,112916823.8,2013,Health Care,Major Pharmaceuticals
SORL,"SORL Auto Parts, Inc.",7.25,93435817.64,n/a,Capital Goods,Auto Parts:O.E.M.
SRNE,"Sorrento Therapeutics, Inc.",6.82,672979256.3,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SOHO,Sotherly Hotels Inc.,25.4873,96305772.42,n/a,Consumer Services,Real Estate Investment Trusts
SOHOB,Sotherly Hotels Inc.,25.07,0,n/a,Consumer Services,Real Estate Investment Trusts
SOHOO,Sotherly Hotels Inc.,25.6868,0,n/a,Consumer Services,Real Estate Investment Trusts
SOHOK,Sotherly Hotels LP,38.8,0,n/a,Consumer Services,Real Estate Investment Trusts
SFBC,"Sound Financial Bancorp, Inc.",92.4,97931316.4,n/a,Finance,Savings Institutions
SSB,South State Corporation,47.8,3399190502,n/a,Finance,Major Banks
SFST,"Southern First Bancshares, Inc.",37.28,352846024.8,n/a,Finance,Major Banks
SMBC,"Southern Missouri Bancorp, Inc.",17.3,335243531.5,n/a,Finance,Banks
SONA,"Southern National Bancorp of Virginia, Inc.",35.37,415744136.9,n/a,Finance,Major Banks
SBSI,"Southside Bancshares, Inc.",38.05,1239808587,n/a,Finance,Major Banks
SP,SP Plus Corporation,1.3,861330582.5,n/a,Consumer Services,Rental/Leasing Companies
SGRP,"SPAR Group, Inc.",9.8,26842015.2,n/a,Miscellaneous,Business Services
SPKE,"Spark Energy, Inc.",23.052,339339455,2014,Public Utilities,Power Generation
SPKEP,"Spark Energy, Inc.",77.84,0,n/a,Public Utilities,Power Generation
ONCE,"Spark Therapeutics, Inc.",16.25,2910153250,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SPAR,"Spartan Motors, Inc.",25.27,573522885,n/a,Capital Goods,Auto Manufacturing
SPTN,SpartanNash Company,23.957,907742799.4,n/a,Consumer Non-Durables,Food Distributors
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,20.35,164704375,n/a,n/a,n/a
SPPI,"Spectrum Pharmaceuticals, Inc.",11.49,2117521326,n/a,Health Care,Major Pharmaceuticals
SPRO,"Spero Therapeutics, Inc.",0.5011,165200382,2017,Health Care,Major Pharmaceuticals
ANY,Sphere 3D Corp.,1.05,7210650.608,n/a,Technology,EDP Services
SPEX,Spherix Incorporated,0.349,8942976,n/a,Miscellaneous,Multi-Sector Companies
SPI,"SPI Energy Co., Ltd.",37.18,25304844.23,n/a,Technology,Semiconductors
SAVE,"Spirit Airlines, Inc.",21.1,2537559725,n/a,Transportation,Air Freight/Delivery Services
STXB,"Spirit of Texas Bancshares, Inc.",114.65,206497492.1,2018,Finance,Major Banks
SPLK,Splunk Inc.,15.1,16622629996,2012,Technology,Computer Software: Prepackaged Software
SPOK,"Spok Holdings, Inc.",5.31,302185261.9,n/a,Public Utilities,Telecommunications Equipment
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",13.58,227447855,2014,Consumer Services,Other Specialty Stores
SBPH,"Spring Bank Pharmaceuticals, Inc.",8.07,178829425,2016,Health Care,Major Pharmaceuticals
FUND,"Sprott Focus Trust, Inc.",21.18,200745123.6,n/a,Consumer Services,Miscellaneous
SFM,"Sprouts Farmers Market, Inc.",76.01,2792512725,2013,Consumer Services,Food Chains
SPSC,"SPS Commerce, Inc.",51.51,1319728566,2010,Technology,Computer Software: Prepackaged Software
SSNC,"SS&C Technologies Holdings, Inc.",3.65,12264071994,2010,Technology,Computer Software: Prepackaged Software
SSLJ,SSLJ.com Limited,10.36,160600000,2018,Finance,Diversified Commercial Services
SSRM,SSR Mining Inc.,29.3,1243100523,n/a,Basic Industries,Precious Metals
STAA,STAAR Surgical Company,1.5,1219478189,n/a,Health Care,Ophthalmic Goods
STAF,"Staffing 360 Solutions, Inc.",261.6,6253758,1996,Technology,Professional Services
STMP,Stamps.com Inc.,30.9,4688879945,1999,Miscellaneous,Business Services
STND,Standard AVB Financial Corp.,13.31,148216268.7,n/a,Finance,Major Banks
SBLK,Star Bulk Carriers Corp.,25.5,853969653.2,n/a,Transportation,Marine Transportation
SBLKZ,Star Bulk Carriers Corp.,57.14,0,n/a,Transportation,Marine Transportation
SBUX,Starbucks Corporation,32.2,78853200000,1992,Consumer Services,Restaurants
STFC,State Auto Financial Corporation,34.81,1380988351,1991,Finance,Property-Casualty Insurers
STBZ,State Bank Financial Corporation.,4.625,1361576615,n/a,Finance,Major Banks
STDY,SteadyMed Ltd.,3.98,122898825.4,2015,Health Care,Major Pharmaceuticals
GASS,"StealthGas, Inc.",2.15,158645040.7,2005,Transportation,Marine Transportation
STCN,"Steel Connect, Inc.",50.27,129442783.9,n/a,Miscellaneous,Business Services
STLD,"Steel Dynamics, Inc.",2.9,11860383982,1996,Basic Industries,Steel/Iron Ore
SMRT,"Stein Mart, Inc.",10.39,138940305,1992,Consumer Services,Clothing/Shoe/Accessory Stores
STLR,Stellar Acquisition III Inc.,10.55,93615739.03,2016,Technology,EDP Services
STLRU,Stellar Acquisition III Inc.,0.28,0,2016,Technology,EDP Services
STLRW,Stellar Acquisition III Inc.,1.8,0,2016,Technology,EDP Services
SBOT,"Stellar Biotechnologies, Inc.",18.4,8493152.4,n/a,Health Care,Major Pharmaceuticals
STML,"Stemline Therapeutics, Inc.",64.17,557040312,2013,Health Care,Major Pharmaceuticals
SRCL,"Stericycle, Inc.",48.13,5491445673,1996,Basic Industries,Environmental Services
SRCLP,"Stericycle, Inc.",13.84,0,n/a,Basic Industries,Environmental Services
SBT,"Sterling Bancorp, Inc.",13.31,733561007.9,2017,Finance,Savings Institutions
STRL,Sterling Construction Company Inc,54.5,359636253.2,n/a,Basic Industries,Military/Government/Technical
SHOO,"Steven Madden, Ltd.",11.55,3186325115,1993,Consumer Non-Durables,Shoe Manufacturing
SSFN,Stewardship Financial Corp,19.67,100194979.5,n/a,Finance,Major Banks
SFIX,"Stitch Fix, Inc.",40.6,1911689553,2017,Consumer Services,Catalog/Specialty Distribution
SYBT,"Stock Yards Bancorp, Inc.",22.2,922915018.2,n/a,Finance,Major Banks
BANX,StoneCastle Financial Corp,2.17,145335363.6,n/a,n/a,n/a
SSKN,"Strata Skin Sciences, Inc.",19.71,54021807.14,n/a,Health Care,Medical/Dental Instruments
SSYS,"Stratasys, Ltd.",24.26,1058624100,1994,Technology,Computer peripheral equipment
HNDL,Strategy Shares Nasdaq 7HANDL Index ETF,39.35,0,n/a,n/a,n/a
STRT,Strattec Security Corporation,31.45,145752045.9,n/a,Capital Goods,Auto Parts:O.E.M.
STRS,Stratus Properties Inc.,110.8,256423486.5,n/a,Consumer Services,Homebuilding
STRA,"Strayer Education, Inc.",1.54,1252114347,1996,Consumer Services,Other Consumer Services
STRM,"Streamline Health Solutions, Inc.",6.45,30776442.62,n/a,Technology,EDP Services
SBBP,Strongbridge Biopharma plc,1.25,293698589.3,2015,Health Care,Major Pharmaceuticals
SUMR,"Summer Infant, Inc.",27.54,23356546.25,n/a,Consumer Durables,Miscellaneous manufacturing industries
SMMF,"Summit Financial Group, Inc.",15.8,343369078,n/a,Finance,Major Banks
SSBI,Summit State Bank,12.85,95850305,2006,n/a,n/a
SMMT,Summit Therapeutics plc,51.82,78933026.8,2015,Health Care,Major Pharmaceuticals
SNHY,Sun Hydraulics Corporation,5,1637239116,1997,Capital Goods,Metal Fabrications
SNDE,Sundance Energy Australia Limited,2.47,6603875,n/a,Energy,Oil & Gas Production
SNSS,"Sunesis Pharmaceuticals, Inc.",7.85,84896797.31,2005,Health Care,Major Pharmaceuticals
STKL,"SunOpta, Inc.",7.28,682051669.6,n/a,Consumer Services,Farming/Seeds/Milling
SPWR,SunPower Corporation,12.28,1025480449,2005,Technology,Semiconductors
RUN,Sunrun Inc.,1.14,1338503385,2015,Capital Goods,Industrial Specialties
SUNW,"Sunworks, Inc.",25.6,29241620.16,n/a,Public Utilities,Telecommunications Equipment
SMCI,"Super Micro Computer, Inc.",1.89,1246540595,2007,Technology,Computer Manufacturing
SPCB,"SuperCom, Ltd.",0.955,28271260.71,n/a,Technology,Semiconductors
SCON,Superconductor Technologies Inc.,23.3,11769227.09,1993,Technology,Radio And Television Broadcasting And Communications Equipment
SGC,"Superior Group of Companies, Inc.",54.2,356659181.3,n/a,Consumer Non-Durables,Apparel
SUPN,"Supernus Pharmaceuticals, Inc.",2.92,2807368457,2012,Health Care,Major Pharmaceuticals
SPRT,"support.com, Inc.",13.43,54706360.6,2000,Technology,EDP Services
SURF,"Surface Oncology, Inc.",15.45,370631940.5,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SGRY,"Surgery Partners, Inc.",51.8,755702033.9,2015,Health Care,Hospital/Nursing Management
SRDX,"Surmodics, Inc.",322.4,686762120.8,1998,Health Care,Medical/Dental Instruments
SIVB,SVB Financial Group,29.13,17078791163,n/a,Finance,Major Banks
SYKE,"Sykes Enterprises, Incorporated",21.3,1246745998,1996,Technology,EDP Services
SYMC,Symantec Corporation,2,13238773202,1989,Technology,Computer Software: Prepackaged Software
SYNC,"Synacor, Inc.",19.5,77593444,2012,Technology,"Computer Software: Programming, Data Processing"
SYNL,Synalloy Corporation,42.56,170769963,n/a,Basic Industries,Steel/Iron Ore
SYNA,Synaptics Incorporated,7.84,1473178352,2002,Technology,Semiconductors
SNDX,"Syndax Pharmaceuticals, Inc.",43.35,193693425,2016,Health Care,Major Pharmaceuticals
SYNH,"Syneos Health, Inc.",1.74,4455566451,2014,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SGYP,"Synergy Pharmaceuticals, Inc.",9.87,429328268.2,n/a,Health Care,Major Pharmaceuticals
SYBX,"Synlogic, Inc.",90.12,251199475,2015,n/a,n/a
SNPS,"Synopsys, Inc.",32.73,13428862668,1992,Technology,Computer Software: Prepackaged Software
SYNT,"Syntel, Inc.",3.01,2738072466,1997,Technology,EDP Services
SES,"Synthesis Energy Systems, Inc.",1.63,33108172.93,n/a,Basic Industries,Major Chemicals
SYPR,"Sypris Solutions, Inc.",12.83,34879036.66,n/a,Capital Goods,Industrial Machinery/Components
SYRS,"Syros Pharmaceuticals, Inc.",125.22,417979845.6,2016,Health Care,Major Pharmaceuticals
TROW,"T. Rowe Price Group, Inc.",8.46,30320456873,1986,Finance,Investment Bankers/Brokers/Service
TTOO,"T2 Biosystems, Inc.",51.2,364945238.1,2014,Health Care,Medical/Dental Instruments
TRHC,"Tabula Rasa HealthCare, Inc.",49.39,1024310835,2016,Miscellaneous,Business Services
TCMD,"Tactile Systems Technology, Inc.",1.7048,892685083.7,2016,Health Care,Medical/Dental Instruments
TAIT,Taitron Components Incorporated,113.42,9497179.966,1995,Consumer Non-Durables,Electronic Components
TTWO,"Take-Two Interactive Software, Inc.",56.38,12972936954,1997,Technology,Computer Software: Prepackaged Software
TLND,Talend S.A.,15.64,1542503746,2016,Technology,Computer Software: Prepackaged Software
TNDM,"Tandem Diabetes Care, Inc.",7.5,783061330.4,2013,Health Care,Medical/Dental Instruments
TLF,"Tandy Leather Factory, Inc.",3.3,68851575,n/a,Consumer Non-Durables,Apparel
TANH,Tantech Holdings Ltd.,1.73,94720698.6,2015,Basic Industries,Major Chemicals
TAOP,Taoping Inc.,5.95,70515081.99,n/a,Technology,Computer Software: Prepackaged Software
TPIV,TapImmune Inc.,7.41,75963780.9,n/a,Health Care,Major Pharmaceuticals
TEDU,"Tarena International, Inc.",7.75,258257625.2,2014,Consumer Services,Other Consumer Services
TATT,TAT Technologies Ltd.,10.3309,70699382.75,n/a,Capital Goods,Aerospace
TAYD,"Taylor Devices, Inc.",18.28,35758003.25,n/a,Capital Goods,Industrial Machinery/Components
CGBD,"TCG BDC, Inc.",14.84,1143754940,2017,n/a,n/a
TCPC,TCP Capital Corp.,62.11,872975599.2,2012,n/a,n/a
AMTD,TD Ameritrade Holding Corporation,3.91,35244382976,1997,Finance,Investment Bankers/Brokers/Service
PETZ,"TDH Holdings, Inc.",87.92,36846862.5,2017,Consumer Non-Durables,Packaged Foods
TECD,Tech Data Corporation,4.4496,3368886118,1986,Technology,Retail: Computer Software & Peripheral Equipment
TCCO,Technical Communications Corporation,27.68,8227421.64,n/a,Technology,Radio And Television Broadcasting And Communications Equipment
TTGT,"TechTarget, Inc.",9.04,761123990.7,2007,Miscellaneous,Business Services
TGLS,Tecnoglass Inc.,3.68,330667958.6,2012,Consumer Durables,Electronic Components
TGEN,Tecogen Inc.,5.4,91336297.28,2014,Capital Goods,Industrial Machinery/Components
TNAV,"Telenav, Inc.",3.08,241620208.2,2010,Capital Goods,Industrial Machinery/Components
